,year,g,ab,r,h,double,triple,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,g_idp,salary,single,slg %,obp,batting avg,ops,tb,rc,babip,pa,xbh,iso,bb/pa,so/pa,high_paid_y,high_paid_n
135,0,67,232,26,65,16,0,2,22,6,2,17,36,4,2,2,2,7,2800000,47,0.375,0.33201581027667987,0.2801724137931034,0.7070158102766799,87,28.650602409638555,0.32142857142857145,255,18,16.025862068965516,0.06666666666666667,0.1411764705882353,0,1
136,0,36,66,7,12,4,0,4,11,0,0,11,24,0,0,0,1,3,800000,4,0.42424242424242425,0.2948717948717949,0.18181818181818182,0.7191142191142191,28,8.363636363636363,0.20512820512820512,78,8,4.181818181818182,0.14102564102564102,0.3076923076923077,1,0
137,0,78,3,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,800002,0,0.0,0.0,0.0,0.0,0,0.0,0.0,6,0,0.0,0.0,0.3333333333333333,1,0
138,0,72,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,403300,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,1.0,1,0
141,0,21,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10000000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,6,0,0.0,0.0,0.5,0,1
142,0,28,44,3,5,1,0,0,6,0,0,7,14,0,1,5,1,0,9375000,4,0.13636363636363635,0.24528301886792453,0.11363636363636363,0.3816466552315609,6,1.411764705882353,0.16129032258064516,58,1,1.0,0.1206896551724138,0.2413793103448276,0,1
143,0,82,271,31,68,11,1,1,18,8,3,25,28,1,3,8,1,2,2000000,55,0.30996309963099633,0.32,0.25092250922509224,0.6299630996309964,84,26.39189189189189,0.2757201646090535,308,13,13.011070110701107,0.08116883116883117,0.09090909090909091,0,1
148,0,37,55,2,8,1,0,0,0,0,1,2,21,0,0,11,0,1,750000,7,0.16363636363636364,0.17543859649122806,0.14545454545454545,0.3390749601275917,9,1.5789473684210527,0.23529411764705882,68,1,1.0,0.029411764705882353,0.3088235294117647,1,0
149,0,45,102,12,25,8,0,2,8,0,0,14,27,1,1,1,0,2,460000,15,0.38235294117647056,0.3418803418803419,0.24509803921568626,0.7242332830568124,39,13.112068965517242,0.3150684931506849,118,10,8.058823529411764,0.11864406779661017,0.2288135593220339,1,0
151,0,130,404,61,115,22,8,4,39,3,4,42,54,0,6,3,4,12,1000000,81,0.4084158415841584,0.3574561403508772,0.28465346534653463,0.7658719819350356,165,58.082959641255606,0.3171428571428571,459,34,38.02970297029703,0.0915032679738562,0.11764705882352941,1,0
153,0,156,606,96,185,28,8,15,68,60,16,51,99,1,8,2,5,7,8250000,134,0.4521452145214521,0.3641791044776119,0.30528052805280526,0.8163243189990641,274,98.42313546423135,0.3420523138832998,672,51,44.07425742574257,0.07589285714285714,0.14732142857142858,0,1
154,0,90,333,42,75,16,1,15,48,0,0,29,56,1,2,0,3,6,2500000,43,0.4144144144144144,0.2888283378746594,0.22522522522522523,0.7032427522890738,138,39.646408839779006,0.22641509433962265,367,32,18.135135135135137,0.07901907356948229,0.15258855585831063,0,1
155,0,49,180,30,41,8,5,3,14,13,2,29,23,1,1,4,1,4,6083333,25,0.37777777777777777,0.33649289099526064,0.22777777777777777,0.7142706687730385,68,22.77511961722488,0.24516129032258063,215,16,18.05,0.13488372093023257,0.10697674418604651,0,1
156,0,97,238,35,53,10,2,6,29,2,1,24,44,0,2,4,4,7,5300000,35,0.35714285714285715,0.2947761194029851,0.22268907563025211,0.6519189765458422,85,24.980916030534353,0.24479166666666666,272,18,14.07563025210084,0.08823529411764706,0.16176470588235295,0,1
157,0,68,183,22,43,9,3,1,17,6,0,11,39,0,1,4,3,7,400000,30,0.3333333333333333,0.2777777777777778,0.23497267759562843,0.6111111111111112,61,16.97938144329897,0.2876712328767123,202,13,15.01639344262295,0.054455445544554455,0.19306930693069307,1,0
159,0,27,70,5,15,1,0,0,2,0,0,6,7,1,1,0,1,1,401500,14,0.22857142857142856,0.28205128205128205,0.21428571428571427,0.5106227106227106,16,4.421052631578948,0.234375,78,1,1.0,0.07692307692307693,0.08974358974358974,1,0
160,0,128,462,75,120,21,1,33,76,20,4,49,118,6,2,0,2,9,408070,65,0.5238095238095238,0.3320388349514563,0.2597402597402597,0.8558483587609802,242,80.03522504892368,0.2779552715654952,515,55,23.214285714285715,0.09514563106796116,0.229126213592233,1,0
161,0,153,588,93,162,34,7,32,94,6,1,54,118,3,6,0,2,22,7666666,89,0.5204081632653061,0.3415384615384615,0.2755102040816326,0.8619466248037677,306,102.95327102803738,0.29545454545454547,650,73,48.16326530612245,0.08307692307692308,0.18153846153846154,0,1
162,0,30,46,5,6,0,0,0,1,0,0,3,17,0,0,10,0,2,418000,6,0.13043478260869565,0.1836734693877551,0.13043478260869565,0.31410825199645076,6,1.1020408163265305,0.20689655172413793,59,0,0.0,0.05084745762711865,0.288135593220339,1,0
163,0,149,513,88,123,16,0,25,70,4,1,93,185,5,2,0,4,7,2800000,82,0.4171539961013645,0.3562091503267974,0.23976608187134502,0.7733631464281618,214,76.27722772277228,0.31921824104234525,612,41,16.146198830409357,0.15196078431372548,0.3022875816993464,0,1
164,0,143,550,107,155,36,3,24,82,12,0,71,98,1,2,2,1,9,13000000,92,0.4890909090909091,0.36538461538461536,0.2818181818181818,0.8544755244755244,269,97.89694041867955,0.30536130536130535,626,63,42.13090909090909,0.1134185303514377,0.15654952076677317,0,1
165,0,32,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,520000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,0,0.0,0.0,0.3333333333333333,1,0
166,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1300000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0,0.0,0.0,0.0,1,0
167,0,113,391,48,93,15,1,21,59,0,0,24,150,2,2,0,2,6,406620,56,0.4424552429667519,0.2840095465393795,0.23785166240409208,0.7264647895061314,173,48.77349397590361,0.32432432432432434,419,37,17.161125319693095,0.057279236276849645,0.35799522673031026,1,0
168,0,34,63,2,10,1,1,0,3,0,0,0,21,0,0,6,0,1,8750000,8,0.20634920634920634,0.15873015873015872,0.15873015873015872,0.36507936507936506,13,2.0634920634920637,0.23809523809523808,69,2,3.0,0.0,0.30434782608695654,0,1
169,0,125,390,65,119,27,5,3,48,41,12,29,70,0,7,2,4,12,410000,84,0.4230769230769231,0.36046511627906974,0.30512820512820515,0.7835420393559929,165,58.28162291169451,0.3613707165109034,432,35,37.02307692307692,0.06712962962962964,0.16203703703703703,1,0
170,0,144,558,74,157,28,9,13,71,4,9,51,87,0,8,5,5,10,3600000,107,0.4336917562724014,0.34726688102893893,0.28136200716845877,0.7809586373013404,242,82.6535303776683,0.31101511879049676,627,50,46.06989247311828,0.08133971291866028,0.13875598086124402,0,1
172,0,33,57,3,7,2,0,0,3,0,0,1,30,0,0,5,0,0,2000000,5,0.15789473684210525,0.13793103448275862,0.12280701754385964,0.2958257713248639,9,1.2413793103448276,0.25925925925925924,63,2,2.0,0.015873015873015872,0.47619047619047616,0,1
174,0,26,94,15,28,7,1,4,23,0,0,12,20,0,4,0,2,3,12000000,16,0.5212765957446809,0.39285714285714285,0.2978723404255319,0.9141337386018238,49,18.49056603773585,0.3333333333333333,112,12,9.127659574468085,0.10714285714285714,0.17857142857142858,0,1
175,0,14,40,3,11,3,0,0,1,0,0,2,12,1,2,0,1,1,4000000,8,0.35,0.3333333333333333,0.275,0.6833333333333333,14,4.333333333333333,0.3793103448275862,45,3,3.0,0.044444444444444446,0.26666666666666666,0,1
176,0,31,64,2,8,1,0,0,5,0,0,4,20,0,0,7,0,0,9000000,7,0.140625,0.17647058823529413,0.125,0.31709558823529416,9,1.588235294117647,0.18181818181818182,75,1,1.0,0.05333333333333334,0.26666666666666666,0,1
177,0,71,278,47,75,13,0,13,50,1,1,29,63,1,3,1,3,6,5500000,49,0.4568345323741007,0.34185303514376997,0.2697841726618705,0.7986875675178706,127,43.0228013029316,0.3024390243902439,314,26,13.140287769784173,0.09235668789808917,0.20063694267515925,0,1
178,0,31,49,4,10,3,0,2,4,0,0,3,7,0,0,0,1,2,405000,5,0.3877551020408163,0.24528301886792453,0.20408163265306123,0.6330381209087408,19,4.75,0.1951219512195122,53,5,3.122448979591837,0.05660377358490566,0.1320754716981132,1,0
179,0,125,371,56,116,18,4,13,58,12,5,35,90,2,13,5,1,14,1237500,81,0.48787061994609165,0.3904761904761905,0.31266846361185985,0.8783468104222821,181,67.31773399014779,0.3828996282527881,425,35,26.10512129380054,0.08235294117647059,0.21176470588235294,1,0
180,0,97,255,31,70,13,3,2,15,11,3,39,66,1,1,2,2,3,400000,52,0.37254901960784315,0.37037037037037035,0.27450980392156865,0.7429193899782135,95,35.22108843537415,0.35978835978835977,299,18,19.023529411764706,0.13043478260869565,0.22073578595317725,1,0
182,0,59,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,403000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,1.0,1,0
183,0,97,154,15,38,6,0,5,20,1,0,11,29,1,1,0,3,2,1150000,27,0.38311688311688313,0.2958579881656805,0.24675324675324675,0.6789748712825636,59,17.52121212121212,0.2682926829268293,169,11,6.097402597402597,0.0650887573964497,0.17159763313609466,1,0
185,0,75,280,31,70,16,0,10,38,4,0,20,49,6,1,0,3,12,2150000,44,0.4142857142857143,0.2993421052631579,0.25,0.7136278195488722,116,34.8,0.26785714285714285,304,26,16.107142857142858,0.06578947368421052,0.1611842105263158,0,1
186,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0.0,0,1
187,0,137,452,84,126,30,4,24,68,2,6,82,109,5,3,1,1,6,14000000,68,0.5221238938053098,0.39219330855018586,0.27876106194690264,0.9143172023554956,236,91.9250936329588,0.31875,539,58,38.15929203539823,0.15213358070500926,0.20222634508348794,0,1
188,0,135,533,71,139,29,12,12,65,5,1,49,87,7,1,5,7,4,1500000,86,0.4277673545966229,0.32033898305084746,0.2607879924953096,0.7481063376474704,228,73.64948453608247,0.28798185941043086,595,53,53.06754221388368,0.08235294117647059,0.146218487394958,0,1
190,0,19,32,3,4,1,0,0,3,0,0,4,12,0,0,1,0,1,400000,3,0.15625,0.2222222222222222,0.125,0.3784722222222222,5,1.1111111111111112,0.2,37,1,1.0,0.10810810810810811,0.32432432432432434,1,0
191,0,107,364,38,91,20,4,8,58,3,10,46,74,2,3,0,3,8,415500,59,0.39285714285714285,0.33653846153846156,0.25,0.7293956043956045,143,47.78292682926829,0.2912280701754386,416,32,28.065934065934066,0.11057692307692307,0.1778846153846154,1,0
192,0,33,60,1,12,2,0,0,5,0,0,4,18,0,0,14,1,0,2200000,10,0.23333333333333334,0.24615384615384617,0.2,0.4794871794871795,14,3.5,0.27906976744186046,79,2,2.0,0.05063291139240506,0.22784810126582278,0,1
194,0,87,260,25,59,15,2,5,32,0,1,41,67,1,0,0,3,6,825000,37,0.3576923076923077,0.32894736842105265,0.22692307692307692,0.6866396761133604,93,30.897009966777407,0.28272251308900526,304,22,19.057692307692307,0.13486842105263158,0.22039473684210525,1,0
195,0,159,546,81,146,29,0,38,105,0,1,116,177,16,4,0,2,8,8000000,79,0.5293040293040293,0.39820359281437123,0.2673992673992674,0.9275076221184005,289,114.37764350453172,0.32432432432432434,668,67,29.208791208791208,0.17365269461077845,0.26497005988023953,0,1
196,0,59,7,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1635000,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,1,0.14285714285714285,0.25,7,0,0.0,0.0,0.42857142857142855,0,1
197,0,141,503,78,126,19,1,27,81,0,2,64,108,2,5,0,2,15,11500000,79,0.4532803180914513,0.3397212543554007,0.2504970178926441,0.793001572446852,228,76.4021164021164,0.26756756756756755,574,47,21.1610337972167,0.11149825783972125,0.18815331010452963,0,1
198,0,136,503,64,131,27,2,2,51,3,1,39,46,1,9,13,4,8,850000,100,0.33399602385685884,0.3225225225225225,0.26043737574552683,0.6565185463793813,168,52.693726937269375,0.28104575163398693,568,31,31.01192842942346,0.06866197183098592,0.08098591549295775,1,0
199,0,105,377,52,99,23,0,10,61,10,3,23,54,1,2,3,5,10,5000000,66,0.40318302387267907,0.3046683046683047,0.2625994694960212,0.7078513285409838,152,46.36,0.279874213836478,410,33,23.079575596816976,0.05609756097560976,0.13170731707317074,0,1
200,0,153,624,94,188,27,10,8,60,70,12,49,74,3,6,6,6,13,449500,143,0.4150641025641026,0.35474452554744523,0.30128205128205127,0.7698086281115478,259,91.20802377414562,0.3284671532846715,691,45,47.03846153846154,0.07091172214182344,0.10709117221418235,1,0
202,0,43,139,10,29,6,1,5,16,1,1,24,38,0,2,0,0,3,2425000,17,0.37410071942446044,0.3333333333333333,0.20863309352517986,0.7074340527577938,52,16.9079754601227,0.25,165,12,8.107913669064748,0.14545454545454545,0.23030303030303031,0,1
203,0,107,134,13,26,8,2,2,11,0,2,14,31,3,0,1,1,2,1750000,14,0.3283582089552239,0.2684563758389262,0.19402985074626866,0.5968145847941501,44,11.891891891891891,0.23529411764705882,150,12,12.044776119402986,0.09333333333333334,0.20666666666666667,0,1
205,0,141,528,89,158,26,2,14,76,5,4,57,62,3,10,7,2,21,425000,116,0.4356060606060606,0.3768844221105528,0.29924242424242425,0.8124904827166134,230,84.52991452991454,0.31718061674008813,604,42,30.079545454545453,0.09437086092715231,0.10264900662251655,1,0
206,0,160,596,92,162,42,3,31,106,6,4,72,116,10,13,0,4,19,3100000,86,0.5083892617449665,0.3605839416058394,0.27181208053691275,0.8689732033508059,303,106.14071856287426,0.2891832229580574,685,76,48.15604026845637,0.10510948905109489,0.16934306569343066,0,1
208,0,118,345,43,82,21,0,3,44,5,2,22,61,0,4,15,4,9,1000000,58,0.32463768115942027,0.288,0.23768115942028986,0.6126376811594203,112,31.73841961852861,0.2771929824561403,390,24,21.026086956521738,0.05641025641025641,0.1564102564102564,1,0
212,0,34,5,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,434680,0,0.0,0.0,0.0,0.0,0,0.0,0.0,8,0,0.0,0.0,0.125,1,0
214,0,158,580,62,154,30,2,12,82,0,1,35,68,3,3,2,5,12,5000000,110,0.38620689655172413,0.30818619582664525,0.2655172413793103,0.6943930923783694,224,68.8390243902439,0.2811881188118812,625,44,34.06206896551724,0.056,0.1088,0,1
215,0,79,239,29,53,5,2,7,30,2,3,25,76,0,2,2,0,5,410000,39,0.3472803347280335,0.3007518796992481,0.2217573221757322,0.6480322144272816,83,24.522727272727273,0.2948717948717949,268,14,9.087866108786612,0.09328358208955224,0.2835820895522388,1,0
216,0,162,591,103,177,35,3,46,141,2,3,110,138,21,9,0,9,14,7000000,93,0.6023688663282571,0.41168289290681503,0.29949238578680204,1.0140517592350722,356,145.75178316690443,0.31490384615384615,719,84,41.233502538071065,0.15299026425591097,0.19193324061196107,0,1
217,0,158,615,114,183,30,7,5,54,42,17,101,114,0,1,8,4,8,5775000,141,0.3934959349593496,0.39528432732316227,0.2975609756097561,0.7887802622825119,242,95.98882681564245,0.356,729,42,44.02439024390244,0.13854595336076816,0.15637860082304528,0,1
218,0,29,93,13,28,3,2,4,15,0,0,11,26,1,0,1,1,1,415500,19,0.5053763440860215,0.37142857142857144,0.3010752688172043,0.8768049155145929,47,17.625,0.375,106,9,7.129032258064516,0.10377358490566038,0.24528301886792453,1,0
219,0,10,16,0,2,0,0,0,0,0,0,1,7,0,0,0,0,0,750000,2,0.125,0.17647058823529413,0.125,0.30147058823529416,2,0.35294117647058826,0.2222222222222222,17,0,0.0,0.058823529411764705,0.4117647058823529,1,0
220,0,30,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,750000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,0,0.0,0.0,0.3333333333333333,1,0
221,0,135,377,38,89,22,2,9,43,4,1,35,83,4,2,0,5,7,430000,56,0.376657824933687,0.30071599045346065,0.23607427055702918,0.6773738153871476,142,42.737864077669904,0.27586206896551724,419,33,26.071618037135277,0.08353221957040573,0.19809069212410502,1,0
222,0,135,433,73,115,29,10,4,34,27,10,67,116,1,1,14,3,4,401000,72,0.4064665127020785,0.3630952380952381,0.26558891454965355,0.7695617507973166,176,64.064,0.3512658227848101,518,43,49.02771362586605,0.12934362934362933,0.22393822393822393,1,0
223,0,89,308,48,77,21,1,10,33,13,3,33,59,0,8,4,2,11,421400,45,0.42207792207792205,0.33618233618233617,0.25,0.7582602582602582,130,41.935483870967744,0.27800829875518673,355,32,23.0974025974026,0.09295774647887324,0.16619718309859155,1,0
225,0,82,304,32,76,12,2,5,35,5,1,12,46,2,3,1,4,10,3375000,57,0.3519736842105263,0.28173374613003094,0.25,0.6337074303405572,107,29.79746835443038,0.27626459143968873,324,19,16.049342105263158,0.037037037037037035,0.1419753086419753,0,1
228,0,9,15,2,2,0,0,0,1,0,0,5,4,0,0,0,0,0,4000000,2,0.13333333333333333,0.35,0.13333333333333333,0.4833333333333333,2,0.7,0.18181818181818182,20,0,0.0,0.25,0.2,0,1
229,0,17,31,3,10,2,0,1,7,0,0,2,7,0,0,0,1,1,400000,7,0.4838709677419355,0.35294117647058826,0.3225806451612903,0.8368121442125238,15,5.454545454545454,0.375,34,3,2.096774193548387,0.058823529411764705,0.20588235294117646,1,0
231,0,146,499,79,129,38,5,11,54,6,10,93,112,3,3,3,5,15,12500000,75,0.42084168336673344,0.375,0.25851703406813625,0.7958416833667334,210,78.75,0.30971128608923887,603,54,48.06613226452906,0.15422885572139303,0.1857379767827529,0,1
232,0,150,613,92,165,28,5,9,47,12,6,61,89,2,1,3,2,11,7500000,123,0.37520391517128876,0.3353028064992615,0.26916802610114193,0.7105067216705503,230,77.12166172106825,0.30174081237911027,680,42,38.044045676998365,0.08970588235294118,0.13088235294117648,0,1
233,0,29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,435000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,1.0,1,0
235,0,31,58,6,10,2,0,2,8,0,0,2,23,0,0,5,1,1,414000,6,0.3103448275862069,0.19672131147540983,0.1724137931034483,0.5070661390616167,18,3.6,0.23529411764705882,66,4,2.103448275862069,0.030303030303030304,0.3484848484848485,1,0
237,0,65,160,17,45,8,0,3,16,2,0,8,28,1,0,0,1,4,1000000,34,0.3875,0.3136094674556213,0.28125,0.7011094674556213,62,19.55952380952381,0.3230769230769231,169,11,8.05625,0.047337278106508875,0.16568047337278108,1,0
238,0,108,248,48,67,6,6,3,23,26,5,26,40,0,3,6,1,3,414000,52,0.3790322580645161,0.34532374100719426,0.2701612903225806,0.7243559990717103,94,31.905109489051096,0.3106796116504854,284,15,18.036290322580644,0.09154929577464789,0.14084507042253522,1,0
239,0,78,239,29,68,10,0,11,39,0,0,20,40,1,10,2,2,6,446100,47,0.46443514644351463,0.36162361623616235,0.28451882845188287,0.8260587626796769,111,37.714285714285715,0.3,273,21,10.138075313807532,0.07326007326007326,0.14652014652014653,1,0
240,0,28,58,3,6,0,0,0,1,0,0,1,26,0,0,3,0,0,6250000,6,0.10344827586206896,0.11864406779661017,0.10344827586206896,0.22209234365867914,6,0.711864406779661,0.1875,62,0,0.0,0.016129032258064516,0.41935483870967744,0,1
241,0,32,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,433300,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0,0.0,0.0,1.0,1,0
242,0,20,14,2,3,0,0,0,0,1,2,1,6,0,0,0,0,0,800000,3,0.21428571428571427,0.26666666666666666,0.21428571428571427,0.4809523809523809,3,0.8,0.375,15,0,0.0,0.06666666666666667,0.4,1,0
244,0,37,113,17,25,6,0,4,14,2,0,5,22,1,0,0,3,2,1775000,15,0.3805309734513274,0.24793388429752067,0.22123893805309736,0.6284648577488481,43,10.932203389830509,0.23333333333333334,121,10,6.106194690265487,0.04132231404958678,0.18181818181818182,0,1
245,0,107,375,49,98,18,4,2,31,25,2,30,54,1,6,1,3,4,401000,74,0.3466666666666667,0.32367149758454106,0.2613333333333333,0.6703381642512077,130,41.08641975308642,0.2981366459627329,415,24,26.016,0.07228915662650602,0.13012048192771083,1,0
246,0,83,269,39,52,13,0,11,40,0,0,50,72,1,7,0,2,6,4000000,28,0.3643122676579926,0.3323170731707317,0.19330855018587362,0.6966293408287243,98,31.33542319749216,0.21808510638297873,328,24,13.12267657992565,0.1524390243902439,0.21951219512195122,0,1
247,0,61,225,18,43,10,1,2,23,1,0,26,31,2,1,0,1,6,9000000,30,0.27111111111111114,0.2766798418972332,0.19111111111111112,0.5477909530083444,61,16.768924302788843,0.21243523316062177,253,13,12.026666666666667,0.10276679841897234,0.1225296442687747,0,1
248,0,14,29,2,5,2,0,0,2,0,0,3,8,0,0,0,0,1,12137000,3,0.2413793103448276,0.25,0.1724137931034483,0.4913793103448276,7,1.75,0.23809523809523808,32,2,2.0,0.09375,0.25,0,1
249,0,125,230,33,60,10,2,6,30,0,0,23,30,4,2,1,3,3,1900000,42,0.4,0.32945736434108525,0.2608695652173913,0.7294573643410853,92,30.181818181818183,0.27411167512690354,259,18,14.078260869565218,0.0888030888030888,0.11583011583011583,0,1
250,0,137,315,51,72,15,5,3,28,14,7,22,72,0,4,7,1,1,437500,49,0.33650793650793653,0.28654970760233917,0.22857142857142856,0.6230576441102758,106,29.566765578635014,0.2863070539419087,349,23,25.02857142857143,0.06303724928366762,0.20630372492836677,1,0
251,0,160,552,90,153,27,2,40,99,1,1,119,109,22,5,1,4,23,3125000,84,0.5507246376811594,0.4073529411764706,0.27717391304347827,0.95807757885763,304,123.23099850968704,0.27764127764127766,681,69,31.217391304347824,0.17474302496328928,0.16005873715124816,0,1
252,0,68,243,16,51,12,0,3,26,0,1,15,36,4,2,6,4,3,5375000,36,0.2962962962962963,0.25757575757575757,0.20987654320987653,0.5538720538720538,72,18.41860465116279,0.23076923076923078,270,15,12.037037037037036,0.05555555555555555,0.13333333333333333,0,1
253,0,105,291,31,77,16,3,1,33,1,1,14,27,1,3,2,6,8,400000,57,0.35051546391752575,0.29936305732484075,0.2646048109965636,0.6498785212423666,102,30.432786885245903,0.2825278810408922,316,20,22.010309278350515,0.04430379746835443,0.08544303797468354,1,0
254,0,14,12,1,1,0,1,0,0,0,0,0,4,0,0,0,0,0,420000,0,0.25,0.08333333333333333,0.08333333333333333,0.3333333333333333,3,0.25,0.125,12,1,2.0,0.0,0.3333333333333333,1,0
255,0,82,153,16,33,8,2,4,18,1,2,11,36,0,3,0,2,5,407300,19,0.37254901960784315,0.2781065088757396,0.21568627450980393,0.6506555284835828,57,15.292682926829269,0.25217391304347825,169,14,12.07843137254902,0.0650887573964497,0.21301775147928995,1,0
257,0,49,164,28,38,6,0,6,22,5,0,21,43,0,2,1,1,5,457000,26,0.3780487804878049,0.324468085106383,0.23170731707317074,0.7025168655941878,62,19.772972972972973,0.27586206896551724,189,12,6.109756097560975,0.1111111111111111,0.2275132275132275,1,0
259,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2300000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0,0.0,0.0,0.0,0,1
260,0,160,631,91,157,23,8,30,71,20,6,72,141,4,2,3,2,1,3500000,96,0.4532488114104596,0.32673267326732675,0.24881141045958796,0.7799814846777864,286,93.16358463726885,0.2748917748917749,710,61,39.14263074484945,0.10140845070422536,0.19859154929577466,0,1
261,0,77,170,21,34,7,0,6,24,2,1,15,35,1,3,2,3,5,6500000,21,0.34705882352941175,0.27225130890052357,0.2,0.6193101324299353,59,15.627027027027028,0.21212121212121213,193,13,7.105882352941176,0.07772020725388601,0.18134715025906736,0,1
262,0,104,276,35,65,18,0,6,35,1,4,20,69,1,8,2,3,10,550000,41,0.36594202898550726,0.30293159609120524,0.23550724637681159,0.6688736250767124,101,29.00337837837838,0.28921568627450983,309,24,18.065217391304348,0.06472491909385113,0.22330097087378642,1,0
263,0,79,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,471000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,1.0,1,0
264,0,72,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,400000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0,0.0,0.0,0.0,1,0
266,0,33,6,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,3750000,0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,2,0.3333333333333333,0.25,6,1,1.0,0.0,0.3333333333333333,0,1
267,0,117,387,44,83,19,0,19,57,0,0,63,80,2,1,0,3,6,2000000,45,0.4108527131782946,0.3237885462555066,0.2144702842377261,0.7346412594338012,159,51.586666666666666,0.21993127147766323,454,38,19.147286821705425,0.13876651982378854,0.1762114537444934,0,1
268,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0,0.0,0.0,0.0,1,0
269,0,115,282,31,64,16,1,6,36,6,3,42,79,1,0,1,1,2,1255000,41,0.3546099290780142,0.3261538461538461,0.22695035460992907,0.6807637752318603,100,32.71604938271605,0.29292929292929293,326,23,18.06382978723404,0.12883435582822086,0.24233128834355827,1,0
272,0,100,383,59,113,16,1,15,50,2,1,19,56,3,4,0,1,16,15000000,81,0.4595300261096606,0.33415233415233414,0.2950391644908616,0.7936823602619947,176,57.791044776119406,0.31309904153354634,407,32,18.117493472584858,0.04668304668304668,0.1375921375921376,0,1
273,0,81,277,36,67,10,3,11,41,1,3,39,56,2,3,0,3,7,10000000,43,0.4187725631768953,0.3385093167701863,0.24187725631768953,0.7572818799470816,116,38.91139240506329,0.26291079812206575,322,24,16.119133574007222,0.12111801242236025,0.17391304347826086,0,1
274,0,81,281,30,68,8,0,9,40,1,0,22,50,1,8,0,1,13,12000000,51,0.3665480427046263,0.3141025641025641,0.24199288256227758,0.6806506068071905,103,30.594059405940595,0.2645739910313901,312,17,8.09608540925267,0.07051282051282051,0.16025641025641027,0,1
275,0,35,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,650000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0,0.0,0.0,1.0,1,0
276,0,153,565,85,160,24,1,18,70,16,5,46,122,3,3,13,2,14,455000,117,0.4247787610619469,0.3392857142857143,0.2831858407079646,0.7640644753476612,240,80.9165302782324,0.3325526932084309,629,43,26.09557522123894,0.07313195548489666,0.19395866454689983,1,0
277,0,55,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,421500,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,0,0.0,0.0,0.3333333333333333,1,0
278,0,135,531,74,151,24,7,6,52,4,5,16,75,0,1,6,1,9,8000000,114,0.3898305084745763,0.30601092896174864,0.2843691148775895,0.6958414374363249,207,63.19744058500914,0.3215077605321508,555,37,38.03389830508475,0.02882882882882883,0.13513513513513514,0,1
279,0,94,338,46,92,19,0,16,49,0,0,41,67,6,3,0,1,7,11500000,57,0.47041420118343197,0.35509138381201044,0.27218934911242604,0.8255055849954425,159,55.79683377308707,0.296875,383,35,19.142011834319526,0.10704960835509138,0.17493472584856398,0,1
